,genre_ids,movie_id,overview,popularity,poster_path,release_date,title,vote_average,vote_count
1783,"[35, 99, 10402]",65058,"A documentary that follows the former Tonight Show. Filmed during Conan’s ”Legally Prohibited From Being Funny on Television” comedy tour, after his departure from the Tonight Show, takes viewers into an intimate journey of O’Brien’s life.",1.714482,/1uoonIBgYRb6PcHUmYtkc0gLhjs.jpg,2011-06-24,Conan O'Brien Can't Stop,6.2,37
1784,"[99, 10402]",72744,"Pearl Jam Twenty chronicles the years leading up to the band’s formation, the chaos that ensued soon after their rise to megastardom, their step back from center stage, and the creation of a trusted circle that would surround them — giving way to a work culture that would sustain them. Carved from over 1,200 hours of footage spanning the band’s career, Pearl Jam Twenty is the definitive portrait of Pearl Jam: part concert film, part intimate insider-hang, part testimonial to the power of music and uncompromising artists.",1.706054,/3dvaBYcT76fH81QesDc5S7l1yan.jpg,2011-09-20,Pearl Jam: Twenty,8.0,29
1785,"[99, 18]",66150,"A documentary shot by filmmakers all over the world that serves as a time capsule to show future generations what it was like to be alive on the 24th of July, 2010.",1.595012,/5DuRrghdhSL0dPMHlWb8rc75bYx.jpg,2011-01-27,Life in a Day,7.4,73
1786,[99],57276,"PINA is a feature-length dance film in 3D with the ensemble of the Tanztheater Wuppertal Pina Bausch, featuring the unique and inspiring art of the great German choreographer, who died in the summer of 2009.",1.552453,/qwhpWrQdJu6KWMDW6ay8zyVrXTb.jpg,2011-02-24,Pina,7.1,66
1787,[99],80767,"JIRO DREAMS OF SUSHI is the story of 85 year-old Jiro Ono, considered by many to be the world’s greatest sushi chef. He is the proprietor of Sukiyabashi Jiro, a 10-seat, sushi-only restaurant inauspiciously located in a Tokyo subway station. Despite its humble appearances, it is the first restaurant of its kind to be awarded a prestigious 3 star Michelin review, and sushi lovers from around the globe make repeated pilgrimage, calling months in advance and shelling out top dollar for a coveted seat at Jiro’s sushi bar.",1.48896,/b4kKfthVn6V7U2GwJKiEDlDRgyp.jpg,2011-06-11,Jiro Dreams of Sushi,7.8,209
1788,"[10751, 99]",75720,"One Life captures unprecedented and beautiful sequences of animal behaviour guaranteed to bring you closer to nature than ever before, as well as a second disc packed full of never before seen extras including an exclusive making of featurette narrated by Daniel Craig.",1.453423,/aC1KuZnVVvMUA4lFGPtcuTY3Gj6.jpg,2011-07-19,One Life,7.1,20
1789,[99],79628,"By vividly recounting the TT's legendary rivalries and the Isle of Man's unique road racing history, this 3D feature documentary discovers why modern TT riders still risk their lives to win the world's most dangerous race. The Isle of Man Tourist Trophy is the greatest motorcycle road race in the world, the ultimate challenge for rider and machine. It has always called for a commitment far beyond any other racing event, and many have made the ultimate sacrifice in their quest for victory. A story about freedom of choice, the strength of human spirit and the will to win. It's also an examination of what motivates those rare few, this elite band of brothers who risk everything to win.",1.424022,/fTlrP23ynrczXnyG03bDSASv5Ra.jpg,2011-04-22,TT3D: Closer to the Edge,8.0,36
1790,"[99, 10402, 10751]",54518,"Tells the story of Justin Bieber, the kid from Canada with the hair, the smile and the voice: It chronicles his unprecedented rise to fame, all the way from busking in the streets of Stratford, Canada to putting videos on YouTube to selling out Madison Square Garden in New York as the headline act during the My World Tour from 2010. It features Usher, Scooter Braun, Ludacris, Sean Kingston, Antonio ""L.A."" Reid, Boyz II Men, Miley Cyrus, Jaden Smith, Justin's family members and parts of his crew and huge fanbase in a mix of interviews and guest performances. It was released in 3D in theaters all around the world and is the highest grossing concert movie of all time, beating the previous record held by Michael Jackson's This Is It from 2009.",1.362069,/1f7DaSujt536oVcLT2SlOoNcwma.jpg,2011-02-11,Justin Bieber: Never Say Never,5.0,120
1791,"[10402, 99]",70342,"Having forged a 20-year run as one of the most innovative and influential hip hop bands of all time, the Queens NY collective known as 'A Tribe Called Quest' have kept a generation hungry for more of their groundbreaking music since their much publicized breakup in 1998. Michael Rapaport documents the inner workings and behind the scenes drama that follows the band to this day. He explores what's next for, what many claim, are the pioneers of alternative rap.",1.338842,/jxJaZUcz3m2ep7Cs13jRSon8C6t.jpg,2011-07-08,Beats Rhymes & Life: The Travels of A Tribe Called Quest,7.0,12
1792,[99],85807,"Chuck Wepner is a liquor salesman from Bayonne, N.J., who drives a Cadillac with “Champ” vanity plates.  A former New Jersey State Heavyweight Boxing Champion, he took abuse from Sonny Liston, got his nose broken by Muhammad Ali, and inspired Sylvester Stallone to write “Rocky” which won three Academy Awards. Wepner was left out of the “Rocky” glory, and his career took turn after strange turn as he worked to stay in the spotlight: he went on to fight Andre the Giant as “The Assassin” and boxed a 900 pound bear.  Twice.",1.337383,/sJn76BpdwUW4FhORVgWWNYqlzWl.jpg,2011-10-25,The Real Rocky,5.2,7
1793,[99],70808,"Klitschko tells the captivating story of the boxing worlds most famous brothers: Vitali and Wladimir Klitschko. From the socialist drill of their childhood in the Ukraine, and their first successes as amateurs, to their move to Germany and subsequent rise as international stars on the verge of holding the championship titles of all five boxing federations (Wladimir secured this with his unanimous World Boxing Association win against David Haye on July 2nd, 2011). Along the way they experience defeats and setbacks, low points and triumphant comebacks as well as conflicts with each other. Exciting conversations with companions and opponents, including the very first with the Klitschkos parents, give insight into their personal lives, plus never-before-seen footage of the draining preparations for a fight, and the spectacular boxing matches. Director Sebastian Dehnhardt composes an intimate and fascinating portrait of two exceptional athletes who are, before all else, brothers.",1.332795,/wr1rUL3xg8DgFxWPp9RpPPgIqne.jpg,2011-06-15,Klitschko,5.8,14
1794,"[99, 10769]",63579,"From the team behind Man on Wire comes the story of Nim, the chimpanzee who in the 1970s became the focus of a landmark experiment which aimed to show that an ape could learn to communicate with language if raised and nurtured like a human child. Following Nim's extraordinary journey through human society, and the enduring impact he makes on the people he meets along the way, the film is an unflinching and unsentimental biography of an animal we tried to make human. What we learn about his true nature - and indeed our own - is comic, revealing and profoundly unsettling.",1.329588,/6xcLVto9Gc0Yk1lUxKif18KbChj.jpg,2011-07-08,Project Nim,7.0,39
1795,[99],81167,"Iconic writer, director, actor, comedian and musician Woody Allen allowed his life and creative process to be documented on-camera for the first time. With this unprecedented access, Emmy-winning, Oscar-nominated filmmaker Robert B. Weide followed the notoriously private film legend over a year and a half to create the ultimate film biography. ""Woody Allen: A Documentary"" chronicles Allen's career - from teen writer to Sid Caesar's TV scribe, from stand-up comedian to award-winning writer-director averaging one film-per-year for more than 40 years. Exploring Allen's writing habits, casting, directing, and relationship with his actors first-hand, new interviews with A-listers, writing partners, family and friends provide insight and backstory to the usually inscrutable filmmaker.",1.305331,/g9gKlmlQuOxOmlf4rA89WsY7wCc.jpg,2011-11-20,Woody Allen: A Documentary,7.4,45
1796,"[99, 80]",77365,"Legendary filmmaker Werner Herzog returns with INTO THE ABYSS: A TALE OF DEATH, A TALE OF LIFE, a riveting examination of a horrible crime which probes the human psyche to explore why people kill--and why the state kills. In intimate conversations with those involved, including 28-year-old death row inmate Michael Perry (who was scheduled to die eight days after his interview with Herzog), the filmmaker achieves what he describes as ""a gaze into the abyss of the human soul."" As he's so often done before, Herzog's investigation unveils layers of humanity, making an enlightening trip out of ominous territory.",1.301961,/cEaMOT9RURwwTNLGBxhxwylr3VR.jpg,2011-11-11,Into the Abyss,7.1,59
1797,[99],82620,"Set against the backdrop of a high school football season, Dan Lindsay and T.J. Martin’s documentary UNDEFEATED is an intimate chronicle of three underprivileged student-athletes from inner-city Memphis and the volunteer coach trying to help them beat the odds on and off the field.  For players and coaches alike, the season will be not only about winning games — it will be about how they grapple with the unforeseeable events that are part of football and part of life.",1.300398,/bA5FHITjEGFntU8lySsvT4ibDrp.jpg,2011-03-13,Undefeated,7.7,17
1798,"[12, 99]",68450,"A new breed of action sports film comes to life as Red Bull Media House, in association with Brain Farm Digital Cinema, present “The Art of FLIGHT”, a Curt Morgan Film. Two years in the making, “The Art of FLIGHT” gives iconic snowboarder Travis Rice and friends the opportunity to redefine what is possible in the mountains. Experience the highs, as new tricks are landed and new zones opened, alongside the lows, where avalanches, accidents, and wrong-turns strike. Immerse yourself in a cinematic experience as Brain Farm and their arsenal of filmmaking technology capture the culture, wildlife and scenic landscapes the riders take in along the way. Join in the ride as the creators of “That’s It, That’s All” completely rewrite the formula for action sports cinema with “The Art of FLIGHT.”",1.29937,/jRW3h7vZ7Xf11yx5O7md1aHm5Ni.jpg,2011-09-08,The Art of Flight,8.4,66
1799,"[28, 12, 878]",1771,"Predominantly set during World War II, Steve Rogers is a sickly man from Brooklyn who's transformed into super-soldier Captain America to aid in the war effort. Rogers must stop the Red Skull – Adolf Hitler's ruthless head of weaponry, and the leader of an organization that intends to use a mysterious device of untold powers for world domination.",6.805369,/dlIPGXPxXQTp9kFrRzn0RsfUelx.jpg,2011-07-22,Captain America: The First Avenger,6.5,5716
1800,"[53, 9648, 878]",51876,"A paranoia-fueled action thriller about an unsuccessful writer whose life is transformed by a top-secret ""smart drug"" that allows him to use 100% of his brain and become a perfect version of himself. His enhanced abilities soon attract shadowy forces that threaten his new life in this darkly comic and provocative film.",5.562219,/bQfOFEeXxi51ijQrbQY9qvMtYhZ.jpg,2011-03-08,Limitless,7.0,2964
1801,"[28, 53, 878]",49530,"In the not-too-distant future the aging gene has been switched off. To avoid overpopulation, time has become the currency and the way people pay for luxuries and necessities. The rich can live forever, while the rest try to negotiate for their immortality. A poor young man who comes into a fortune of time, though too late to help his mother from dying. He ends up on the run from a corrupt police force known as 'time keepers'.",4.901223,/lnYuAr3QOPzvuEFlzpsRUq41IEy.jpg,2011-10-27,In Time,6.6,2514
1802,"[53, 878, 9648]",45612,"Decorated soldier Captain Colter Stevens wakes up in the body of an unknown man, discovering he's involved in a mission to find the bomber of a Chicago commuter train. He learns he's part of a top-secret experimental program that enables him to experience the final 8 minutes of another person's life. Colter re-lives the train incident over and over again, gathering more clues each time. But can he discover who is responsible for the attack before the next one happens?",4.864262,/cpl7R5d3qwWvykRRSxdhQ0htstU.jpg,2011-03-30,Source Code,7.1,2133
1803,"[53, 28, 18, 878]",61791,"Scientist Will Rodman is determined to find a cure for Alzheimer's, the disease which has slowly consumed his father. Will feels certain he is close to a breakthrough and tests his latest serum on apes, noticing dramatic increases in intelligence and brain activity in the primate subjects – especially Caesar, his pet chimpanzee.",4.63899,/esqXMJv6PiK7GJVRwd2FA3SZUoW.jpg,2011-08-03,Rise of the Planet of the Apes,7.0,3107
1804,"[28, 878, 53, 37]",49849,"A stranger stumbles into the desert town of Absolution with no memory of his past and a futuristic shackle around his wrist. With the help of mysterious beauty Ella and the iron-fisted Colonel Dolarhyde, he finds himself leading an unlikely posse of cowboys, outlaws, and Apache warriors against a common enemy from beyond this world in an epic showdown for survival.",3.85916,/tXEHvxU315Yu7bEaMMRcpDpW6RI.jpg,2011-07-29,Cowboys & Aliens,5.4,1678
